item_id,title,category,subcategory,price,currency,tags,description,brand,target_gender,age_group_label,age_min,age_max,rating,stock,created_at
124235,Colorful Chocolate Box,Food & Beverages,Chocolate Box,1005.52,INR,"chocolate_box,food_&_beverages,luxury,valentine,handmade",ThermoCo presents the Colorful Chocolate Box. Perfect for birthdays and special occasions. Compact and easy to carry.,ThermoCo,girls,adult,36,60,4.22,86,2025-07-12
124236,Artisan Mini Garden Kit,Gardening & Decor,Mini Garden Kit,1261.03,INR,"mini_garden_kit,gardening_&_decor,handmade,eco,luxury","Give the Artisan Mini Garden Kit as a thoughtful gift — high-quality, well-designed and ideal for unisex.",ChocoDelight,unisex,adult,36,60,4.24,159,2025-02-03
124237,Portable Photo Collage,Personalized Gifts,Photo Collage,253.88,INR,"photo_collage,personalized_gifts,custom,portable,valentine","Give the Portable Photo Collage as a thoughtful gift — high-quality, well-designed and ideal for girls.",ThermoCo,girls,teen,13,19,4.28,101,2025-09-10
124238,Classic Educational Toy,Toys & Games,Educational Toy,516.63,INR,"educational_toy,toys_&_games,handmade,home,birthday",Classic Educational Toy is crafted with care by ShineCraft. A delightful present for senior who loves educational toy.,ShineCraft,boys,senior,61,100,3.49,378,2025-03-11
124239,Classic Plush Toy,Toys & Games,Plush Toy,250.89,INR,"plush_toy,toys_&_games,eco,festival,gift","Give the Classic Plush Toy as a thoughtful gift — high-quality, well-designed and ideal for unisex.",TeaTime,unisex,child,3,12,3.35,47,2025-11-03
124240,Slim DIY Kit,Toys & Games,DIY Kit,234.07,INR,"diy_kit,toys_&_games,portable,for-him,budget","Give the Slim DIY Kit as a thoughtful gift — high-quality, well-designed and ideal for girls.",CalmScents,girls,teen,13,19,4.52,419,2025-04-23
124241,Colorful Chocolate Box,Food & Beverages,Chocolate Box,159.94,INR,"chocolate_box,food_&_beverages,eco,portable,home","Colorful Chocolate Box by ShineCraft. A great gift for unisex in the adult age group. Practical, stylish and long-lasting.",ShineCraft,unisex,adult,36,60,4.67,427,2025-04-18
124242,Handcrafted Earrings,Jewelry,Earrings,823.27,INR,"earrings,jewelry,for-kids,luxury,travel",Handcrafted Earrings is crafted with care by ThermoCo. A delightful present for teen who loves earrings.,ThermoCo,boys,teen,13,19,3.54,428,2025-06-15
124243,Eco Headphones,Electronics,Headphones,962.75,INR,"headphones,electronics,handmade,gift,for-kids",Eco Headphones is crafted with care by CustomCraft. A delightful present for teen who loves headphones.,CustomCraft,unisex,teen,13,19,3.68,234,2025-07-20
124244,Handcrafted Grooming Kit,Beauty & Personal Care,Grooming Kit,315.54,INR,"grooming_kit,beauty_&_personal_care,budget,travel,gift",Handcrafted Grooming Kit is crafted with care by CalmScents. A delightful present for child who loves grooming kit.,CalmScents,boys,child,3,12,3.32,219,2025-06-07
124245,Eco Smart Lamp,Electronics,Smart Lamp,665.79,INR,"smart_lamp,electronics,gift,eco,birthday",TeaTime presents the Eco Smart Lamp. Perfect for birthdays and special occasions. Compact and easy to carry.,TeaTime,unisex,teen,13,19,4.16,163,2025-05-17
124246,Minimal Bracelet,Jewelry,Bracelet,163.23,INR,"bracelet,jewelry,handmade,eco,budget",Minimal Bracelet is crafted with care by CustomCraft. A delightful present for child who loves bracelet.,CustomCraft,unisex,child,3,12,3.81,313,2025-09-25
124247,Vibrant Cookware,Home & Kitchen,Cookware,1092.66,INR,"cookware,home_&_kitchen,handmade,custom,anniversary","Vibrant Cookware by ChocoDelight. A great gift for unisex in the senior age group. Practical, stylish and long-lasting.",ChocoDelight,unisex,senior,61,100,3.44,156,2025-01-24
124248,Classic Photo Frame,Home & Kitchen,Photo Frame,135.96,INR,"photo_frame,home_&_kitchen,gift,handmade,festival",Classic Photo Frame is crafted with care by GlowUp. A delightful present for young_adult who loves photo frame.,GlowUp,girls,young_adult,20,35,3.19,492,2025-10-07
124249,Classic Bath Bombs,Beauty & Personal Care,Bath Bombs,241.83,INR,"bath_bombs,beauty_&_personal_care,portable,for-her,festival","Give the Classic Bath Bombs as a thoughtful gift — high-quality, well-designed and ideal for girls.",TeaTime,girls,teen,13,19,3.69,493,2025-11-12
124250,Slim Engraved Keychain,Personalized Gifts,Engraved Keychain,2809.91,INR,"engraved_keychain,personalized_gifts,birthday,festival,luxury","Give the Slim Engraved Keychain as a thoughtful gift — high-quality, well-designed and ideal for girls.",SparkModa,girls,senior,61,100,3.91,440,2025-03-10
124251,Compact Photo Frame,Home & Kitchen,Photo Frame,3006.74,INR,"photo_frame,home_&_kitchen,travel,gift,valentine","Give the Compact Photo Frame as a thoughtful gift — high-quality, well-designed and ideal for unisex.",GreenLeaf,unisex,young_adult,20,35,3.31,147,2025-04-03
124252,Comfort Educational Toy,Toys & Games,Educational Toy,50.0,INR,"educational_toy,toys_&_games,for-kids,office,handmade","Give the Comfort Educational Toy as a thoughtful gift — high-quality, well-designed and ideal for unisex.",PeakActive,unisex,young_adult,20,35,3.52,444,2025-09-03
124253,Personalized DIY Kit,Toys & Games,DIY Kit,1655.85,INR,"diy_kit,toys_&_games,for-him,valentine,for-her",CalmScents presents the Personalized DIY Kit. Perfect for birthdays and special occasions. Compact and easy to carry.,CalmScents,unisex,senior,61,100,4.73,238,2025-06-25
124254,Stylish Hairbrush,Beauty & Personal Care,Hairbrush,1700.83,INR,"hairbrush,beauty_&_personal_care,birthday,travel,custom",Stylish Hairbrush is crafted with care by HomeSoul. A delightful present for child who loves hairbrush.,HomeSoul,girls,child,3,12,3.34,104,2025-03-12
124255,Modern Skincare Set,Beauty & Personal Care,Skincare Set,391.04,INR,"skincare_set,beauty_&_personal_care,office,eco,gift",StoryNest presents the Modern Skincare Set. Perfect for birthdays and special occasions. Compact and easy to carry.,StoryNest,girls,child,3,12,3.73,482,2025-10-14
124256,Luxury Mini Garden Kit,Gardening & Decor,Mini Garden Kit,2352.84,INR,"mini_garden_kit,gardening_&_decor,office,budget,home",Luxury Mini Garden Kit is crafted with care by UrbanCraft. A delightful present for adult who loves mini garden kit.,UrbanCraft,girls,adult,36,60,3.71,450,2025-03-22
124257,Colorful Wall Art,Home & Kitchen,Wall Art,1096.03,INR,"wall_art,home_&_kitchen,valentine,gift,birthday","Colorful Wall Art by UrbanCraft. A great gift for unisex in the senior age group. Practical, stylish and long-lasting.",UrbanCraft,unisex,senior,61,100,4.39,319,2025-03-04
124258,Luxury Dumbbell Set,Fitness & Sports,Dumbbell Set,50.0,INR,"dumbbell_set,fitness_&_sports,festival,budget,office","Give the Luxury Dumbbell Set as a thoughtful gift — high-quality, well-designed and ideal for boys.",CalmScents,boys,senior,61,100,2.96,464,2025-11-11
124259,Luxury Gourmet Snacks,Food & Beverages,Gourmet Snacks,389.73,INR,"gourmet_snacks,food_&_beverages,anniversary,travel,birthday",UrbanCraft presents the Luxury Gourmet Snacks. Perfect for birthdays and special occasions. Compact and easy to carry.,UrbanCraft,girls,child,3,12,4.35,359,2025-04-10
124260,Handcrafted Children's Book,Books,Children's Book,448.19,INR,"children's_book,books,custom,portable,handmade",PowerGo presents the Handcrafted Children's Book. Perfect for birthdays and special occasions. Compact and easy to carry.,PowerGo,boys,young_adult,20,35,5.0,242,2025-08-23
124261,Luxury Scented Candle,Home & Kitchen,Scented Candle,835.3,INR,"scented_candle,home_&_kitchen,portable,office,birthday",Luxury Scented Candle is crafted with care by GreenLeaf. A delightful present for child who loves scented candle.,GreenLeaf,unisex,child,3,12,4.02,80,2025-01-16
124262,Portable Bluetooth Speaker,Electronics,Bluetooth Speaker,2602.21,INR,"bluetooth_speaker,electronics,travel,eco,office",Portable Bluetooth Speaker is crafted with care by GlowUp. A delightful present for child who loves bluetooth speaker.,GlowUp,girls,child,3,12,4.38,250,2025-01-21
124263,Premium Board Game,Toys & Games,Board Game,348.83,INR,"board_game,toys_&_games,for-her,birthday,valentine","Premium Board Game by FrameArt. A great gift for unisex in the senior age group. Practical, stylish and long-lasting.",FrameArt,unisex,senior,61,100,4.54,217,2025-01-21
124264,Vibrant Pendant,Jewelry,Pendant,87.74,INR,"pendant,jewelry,handmade,gift,birthday","Vibrant Pendant by ShineCraft. A great gift for unisex in the adult age group. Practical, stylish and long-lasting.",ShineCraft,unisex,adult,36,60,3.98,298,2025-05-10
124265,Elegant Cap,Fashion Accessories,Cap,772.38,INR,"cap,fashion_accessories,anniversary,budget,valentine","Give the Elegant Cap as a thoughtful gift — high-quality, well-designed and ideal for boys.",BrightHome,boys,young_adult,20,35,3.65,373,2025-02-09
124266,Eco Planner,Stationery,Planner,735.2,INR,"planner,stationery,budget,travel,luxury","Eco Planner by HomeSoul. A great gift for unisex in the young_adult age group. Practical, stylish and long-lasting.",HomeSoul,unisex,young_adult,20,35,3.94,415,2025-02-05
124267,Comfort Planter,Gardening & Decor,Planter,691.8,INR,"planter,gardening_&_decor,handmade,festival,anniversary",GlowUp presents the Comfort Planter. Perfect for birthdays and special occasions. Compact and easy to carry.,GlowUp,girls,senior,61,100,4.25,52,2025-02-11
124268,Stylish Educational Toy,Toys & Games,Educational Toy,1531.69,INR,"educational_toy,toys_&_games,valentine,festival,for-her",Stylish Educational Toy is crafted with care by ChocoDelight. A delightful present for senior who loves educational toy.,ChocoDelight,girls,senior,61,100,3.71,459,2025-09-04
124269,Artisan Name Necklace,Personalized Gifts,Name Necklace,1794.52,INR,"name_necklace,personalized_gifts,birthday,custom,handmade",Artisan Name Necklace is crafted with care by TeaTime. A delightful present for senior who loves name necklace.,TeaTime,unisex,senior,61,100,2.76,288,2025-07-27
124270,Smart Terrarium Kit,Gardening & Decor,Terrarium Kit,559.33,INR,"terrarium_kit,gardening_&_decor,for-him,for-her,office",Smart Terrarium Kit is crafted with care by PeakActive. A delightful present for senior who loves terrarium kit.,PeakActive,unisex,senior,61,100,3.53,16,2025-09-20
124271,Stylish Ring,Jewelry,Ring,1207.0,INR,"ring,jewelry,custom,for-her,gift","Stylish Ring by UrbanCraft. A great gift for unisex in the adult age group. Practical, stylish and long-lasting.",UrbanCraft,unisex,adult,36,60,4.09,289,2025-07-09
124272,Personalized Cookware,Home & Kitchen,Cookware,1191.79,INR,"cookware,home_&_kitchen,handmade,gift,custom",Personalized Cookware is crafted with care by StoryNest. A delightful present for senior who loves cookware.,StoryNest,girls,senior,61,100,4.06,370,2025-11-10
124273,Portable Cookbook,Books,Cookbook,467.35,INR,"cookbook,books,handmade,custom,for-him","Portable Cookbook by HomeSoul. A great gift for unisex in the teen age group. Practical, stylish and long-lasting.",HomeSoul,unisex,teen,13,19,3.5,219,2025-09-26
124274,Classic Wall Art,Home & Kitchen,Wall Art,1314.87,INR,"wall_art,home_&_kitchen,for-him,festival,birthday","Give the Classic Wall Art as a thoughtful gift — high-quality, well-designed and ideal for girls.",ThermoCo,girls,young_adult,20,35,3.73,369,2025-09-11
124275,Stylish Sports Band,Fitness & Sports,Sports Band,649.84,INR,"sports_band,fitness_&_sports,birthday,custom,luxury",Stylish Sports Band is crafted with care by FrameArt. A delightful present for senior who loves sports band.,FrameArt,unisex,senior,61,100,3.18,250,2025-03-28
124276,Compact Wallet,Fashion Accessories,Wallet,509.77,INR,"wallet,fashion_accessories,gift,anniversary,budget","Give the Compact Wallet as a thoughtful gift — high-quality, well-designed and ideal for unisex.",FrameArt,unisex,senior,61,100,3.88,272,2025-05-19
124277,Premium Hairbrush,Beauty & Personal Care,Hairbrush,50.0,INR,"hairbrush,beauty_&_personal_care,travel,handmade,eco","Give the Premium Hairbrush as a thoughtful gift — high-quality, well-designed and ideal for unisex.",StoryNest,unisex,child,3,12,3.76,0,2025-10-27
124278,Classic Engraved Keychain,Personalized Gifts,Engraved Keychain,378.73,INR,"engraved_keychain,personalized_gifts,for-him,luxury,eco",FrameArt presents the Classic Engraved Keychain. Perfect for birthdays and special occasions. Compact and easy to carry.,FrameArt,unisex,senior,61,100,3.82,36,2025-10-13
124279,Smart Pen Set,Stationery,Pen Set,50.0,INR,"pen_set,stationery,office,portable,birthday",PowerGo presents the Smart Pen Set. Perfect for birthdays and special occasions. Compact and easy to carry.,PowerGo,boys,adult,36,60,5.0,378,2025-07-18
124280,Vibrant Terrarium Kit,Gardening & Decor,Terrarium Kit,152.67,INR,"terrarium_kit,gardening_&_decor,gift,for-her,handmade",Vibrant Terrarium Kit is crafted with care by ChocoDelight. A delightful present for senior who loves terrarium kit.,ChocoDelight,unisex,senior,61,100,4.02,74,2025-11-26
124281,Smart Skincare Set,Beauty & Personal Care,Skincare Set,792.55,INR,"skincare_set,beauty_&_personal_care,portable,custom,handmade",Smart Skincare Set is crafted with care by ThermoCo. A delightful present for teen who loves skincare set.,ThermoCo,boys,teen,13,19,3.35,56,2025-04-24
124282,Comfort Cookie Tin,Food & Beverages,Cookie Tin,266.19,INR,"cookie_tin,food_&_beverages,budget,handmade,for-her",PowerGo presents the Comfort Cookie Tin. Perfect for birthdays and special occasions. Compact and easy to carry.,PowerGo,unisex,young_adult,20,35,4.14,180,2025-10-24
124283,Handcrafted Engraved Keychain,Personalized Gifts,Engraved Keychain,1368.14,INR,"engraved_keychain,personalized_gifts,home,anniversary,custom","Handcrafted Engraved Keychain by GlowUp. A great gift for unisex in the teen age group. Practical, stylish and long-lasting.",GlowUp,unisex,teen,13,19,3.82,191,2025-09-17
124284,Comfort Grooming Kit,Beauty & Personal Care,Grooming Kit,226.55,INR,"grooming_kit,beauty_&_personal_care,festival,anniversary,portable",FitTrack presents the Comfort Grooming Kit. Perfect for birthdays and special occasions. Compact and easy to carry.,FitTrack,girls,child,3,12,3.61,464,2025-11-21
124285,Slim Planter,Gardening & Decor,Planter,180.87,INR,"planter,gardening_&_decor,gift,home,budget",BrightHome presents the Slim Planter. Perfect for birthdays and special occasions. Compact and easy to carry.,BrightHome,unisex,child,3,12,3.93,18,2025-09-03
124286,Luxury Photo Collage,Personalized Gifts,Photo Collage,1019.7,INR,"photo_collage,personalized_gifts,budget,for-kids,home","Luxury Photo Collage by SparkModa. A great gift for unisex in the child age group. Practical, stylish and long-lasting.",SparkModa,unisex,child,3,12,4.64,333,2025-06-02
124287,Luxury Cookie Tin,Food & Beverages,Cookie Tin,2045.54,INR,"cookie_tin,food_&_beverages,for-him,custom,handmade",Luxury Cookie Tin is crafted with care by ChocoDelight. A delightful present for child who loves cookie tin.,ChocoDelight,unisex,child,3,12,3.18,88,2025-10-23
124288,Deluxe Bluetooth Speaker,Electronics,Bluetooth Speaker,900.23,INR,"bluetooth_speaker,electronics,anniversary,valentine,for-kids",Deluxe Bluetooth Speaker is crafted with care by SparkModa. A delightful present for child who loves bluetooth speaker.,SparkModa,unisex,child,3,12,2.94,128,2025-09-06
124289,Cute Photo Collage,Personalized Gifts,Photo Collage,147.96,INR,"photo_collage,personalized_gifts,luxury,custom,gift","Cute Photo Collage by PeakActive. A great gift for unisex in the young_adult age group. Practical, stylish and long-lasting.",PeakActive,unisex,young_adult,20,35,3.63,271,2025-05-25
124290,Compact Sports Band,Fitness & Sports,Sports Band,987.81,INR,"sports_band,fitness_&_sports,home,anniversary,budget","Compact Sports Band by GreenLeaf. A great gift for girls in the child age group. Practical, stylish and long-lasting.",GreenLeaf,girls,child,3,12,3.87,148,2025-09-28
124291,Premium Fairy Lights,Gardening & Decor,Fairy Lights,690.56,INR,"fairy_lights,gardening_&_decor,travel,for-her,eco","Premium Fairy Lights by CalmScents. A great gift for unisex in the child age group. Practical, stylish and long-lasting.",CalmScents,unisex,child,3,12,3.8,352,2025-07-11
124292,Slim Gourmet Snacks,Food & Beverages,Gourmet Snacks,1382.96,INR,"gourmet_snacks,food_&_beverages,for-her,eco,handmade","Slim Gourmet Snacks by PowerGo. A great gift for girls in the senior age group. Practical, stylish and long-lasting.",PowerGo,girls,senior,61,100,3.77,84,2025-06-22
